
OPTIMIZING FINAL MODEL ON WHOLE DATASET

COMPUTING LOCAL ACTIVE FEATURES
Existing features: 5937
Applying union strategy for feature selection using composite feature selector with
categorical: feature selector any na and anova
survival: feature selector Cox

Computing active features for outcome type
Features selected for this outcome: 5908
Features active in total: 5908
Computing feature importance
Running optimizer

CREATING INNER FOLDS

ASSIGNING STRATA FOR MULTI-OUTCOME DATA KIDNEY_IHC_DET
Assigning strata for outcome named type of type categorical
Counts:
ChRCC: 81
PRCC T1: 160
PRCC T2: 69
ccRCC: 485
normal: 129

RUNNING GENETIC ALGORITHM
Generations completed = 120
Generations completed = 232
Generations completed = 338
Generations completed = 439
   	     	         	        	            type svm balanced accuracy           	                 root leanness                  
   	     	         	        	-------------------------------------------------	------------------------------------------------
gen	evals	gen_feats	explored	min	avg     	max     	std      	min     	avg     	max	std     
341 features: [0_SQSTM1, 0_CPNE5, 0_MGAM, 0_CDH23, 0_HUNK, 0_POU2F1, 0_TRIM69, 0_NOL3, 0_KCNQ5, 0_RANBP1, 0_ZSCAN12, 0_CECR2, 0_NOTCH1, 0_VIPR2, 0_RAD1, 0_AKR1C3, 0_ANXA13, 0_XRCC4, 0_CSGALNACT2, 0_HSPA12A, 0_SCARB1, 0_BIK, 0_SAP30, 0_CLEC3B, 0_RNF14, 0_RNF7, 0_GABARAPL1, 0_RPL19, 0_STC2, 0_LGALS2, 0_TMEM132E, 0_GALNT3, 0_C1orf194, 0_CLTCL1, 0_HNF1B, 0_NLGN1, 0_RIC3, 0_SLC26A11, 0_NUDCD3, 0_SHISA5, 0_ACVRL1, 0_EMX1, 0_SFRP1, 0_SLC16A1, 0_LNX1, 0_CLTC, 0_ILDR1, 0_TADA2B, 0_ANKRD46, 0_CFB, 0_DDIT4, 0_GLO1, 0_MYO5B, 0_RASGRF1, 0_FECH, 0_COMTD1, 0_CTNNA2, 0_GEN1, 0_EIF2AK3, 0_POC1A, 0_SLC39A6, 0_GNA12, 0_GRK6, 0_GRPEL2, 0_INPP5A, 0_KCNS3, 0_NTN1, 0_TCEA3, 0_ATAD3A, 0_EIF2AK4, 0_HTR3B, 0_SMTN, 0_SLC12A2, 0_DAAM2, 0_COX4I1, 0_TMEM33, 0_ATP6V1A, 0_TTLL11, 0_CARD10, 0_CLIP2, 0_UQCRC1, 0_ADCY4, 0_BAALC, 0_SIRPA, 0_ADM, 0_ANXA4, 0_ANXA9, 0_CNPY2, 0_DNAJC9, 0_FOXK2, 0_FZD1, 0_GSTA4, 0_NAAA, 0_NAIP, 0_PIWIL4, 0_POLG, 0_PRDM11, 0_PRMT7, 0_S100A13, 0_THBS1, 0_TRIM35, 0_TTC27, 0_WDR54, 0_KDM3B, 0_MAML3, 0_MAPRE1, 0_ZNF44, 0_AK7, 0_ATP11C, 0_BTN3A1, 0_CARM1, 0_EHMT1, 0_FAM13C, 0_HTRA3, 0_LDB2, 0_NEK8, 0_PPP2R2B, 0_TMEM9B, 0_AHI1, 0_C3orf38, 0_DHCR7, 0_ENPP3, 0_FBXO33, 0_PELO, 0_PLXNB1, 0_RAB11FIP5, 0_RPS7, 0_SLC30A5, 0_ZNF677, 0_AP3B1, 0_ARCN1, 0_CAND2, 0_DOK4, 0_EFNB2, 0_FAM171B, 0_IDH3B, 0_KDM6A, 0_MRPS26, 0_RPS16, 0_SLC4A10, 0_SNRNP35, 0_SOCS5, 0_TLCD1, 0_ZNHIT3, 0_ADAL, 0_AMPD2, 0_ARAP1, 0_ARL6, 0_CCNA2, 0_CTBP1, 0_DDX1, 0_ENY2, 0_FGFR1OP2, 0_GBP2, 0_ISCA2, 0_JDP2, 0_LAMB2, 0_MCRS1, 0_MKKS, 0_MME, 0_MTDH, 0_NFYB, 0_NXF1, 0_PGLS, 0_PREX2, 0_PTPRJ, 0_SOCS1, 0_SOCS4, 0_STAG2, 0_TBC1D1, 0_TYW1, 0_VEGFA, 0_AAGAB, 0_ABHD11, 0_ADO, 0_AKAP7, 0_ARID1B, 0_ATP6V1E1, 0_CHMP4A, 0_CSNK1D, 0_DDX41, 0_DNAJB4, 0_DNAJC28, 0_ETV4, 0_FAM171A1, 0_FGF9, 0_GRB10, 0_HSD17B7, 0_LIMS3, 0_MECOM, 0_MGST2, 0_MRPS6, 0_NCOR2, 0_PARP4, 0_PDE10A, 0_PHLDA3, 0_PPM1F, 0_PXK, 0_RNF10, 0_SCRN2, 0_SCYL3, 0_SERPINA5, 0_SFXN5, 0_SGTA, 0_SLC2A9, 0_SRI, 0_TCTN1, 0_TMEM176A, 0_TPM2, 0_WDR44, 0_ZNF143, 0_ACMSD, 0_ALG2, 0_ANKRD49, 0_ANXA5, 0_APC, 0_APEH, 0_ARG2, 0_ARHGAP23, 0_ASRGL1, 0_ATP7B, 0_AURKB, 0_BCL2L11, 0_BEST3, 0_BMF, 0_C2orf49, 0_C5orf22, 0_C9orf116, 0_CACNB4, 0_CAD, 0_CCDC88B, 0_CCNH, 0_CCT6B, 0_CD47, 0_CDK19, 0_CENPB, 0_CHCHD3, 0_CHPF2, 0_CHST6, 0_COX17, 0_CRLF1, 0_CSDE1, 0_CTNNBL1, 0_CTNND1, 0_DCAF12L2, 0_DCLK3, 0_DEPDC1, 0_DEPDC1B, 0_DYNC2LI1, 0_EBPL, 0_EGFL7, 0_ELAC2, 0_EPB41L2, 0_EPHA3, 0_EPHB2, 0_FAIM, 0_FASTKD5, 0_FBXO30, 0_FIGN, 0_FLOT2, 0_FLVCR2, 0_FN3KRP, 0_FRY, 0_GFER, 0_GGA2, 0_GGT1, 0_GGTLC1, 0_GJA4, 0_GLRX5, 0_GM2A, 0_GNB1L, 0_KATNB1, 0_KCNE4, 0_KCNG1, 0_KCNK10, 0_KDM6B, 0_KIF13B, 0_KRT7, 0_L3MBTL3, 0_LGI4, 0_LIMS1, 0_LPCAT1, 0_LRRC28, 0_LRRC3B, 0_MAP4, 0_MCC, 0_METTL7B, 0_MGAT3, 0_MIF, 0_MPND, 0_MT1E, 0_NDUFS5, 0_NEDD4L, 0_NELL1, 0_NR3C2, 0_OCIAD2, 0_ODC1, 0_PA2G4, 0_PADI1, 0_PCDHB7, 0_PEG3, 0_PFKM, 0_PGS1, 0_PHPT1, 0_PLD2, 0_PLXNA2, 0_PROM1, 0_PSMB6, 0_PTGFRN, 0_PYCR1, 0_PYGO2, 0_PYROXD2, 0_RAB3D, 0_RABEP1, 0_RNF130, 0_S1PR1, 0_SAAL1, 0_SARS2, 0_SERTAD2, 0_SKP2, 0_SLC25A4, 0_SLC36A4, 0_SSX2IP, 0_ST8SIA3, 0_SVIP, 0_SYNGR2, 0_SYTL1, 0_SYTL2, 0_TARS2, 0_TFAM, 0_TMEM184C, 0_TMEM8B, 0_TMPRSS2, 0_TOMM40, 0_TRIP10, 0_TXNRD1, 0_VIM, 0_WNK4, 0_ZMAT5, 0_ZMIZ1, 0_ZW10]

BEST SUMS WITH SIZE 50
Number of solutions = 50
Features in hall of fame by prevalence:
44 features: [0_STC2, 0_NTN1, 0_HNF1B, 0_SQSTM1, 0_LDB2, 0_AKR1C3, 0_ENPP3, 0_NLGN1, 0_NOL3, 0_PLXNB1, 0_SCARB1, 0_CFB, 0_DOK4, 0_EFNB2, 0_KRT7, 0_SERPINA5, 0_SIRPA, 0_TBC1D1, 0_TCTN1, 0_TMEM176A, 0_ANKRD46, 0_ARG2, 0_ASRGL1, 0_ATP6V1A, 0_BAALC, 0_DAAM2, 0_DYNC2LI1, 0_FAIM, 0_FAM13C, 0_FGF9, 0_FZD1, 0_LIMS3, 0_MECOM, 0_METTL7B, 0_NEDD4L, 0_OCIAD2, 0_PDE10A, 0_PEG3, 0_PXK, 0_SAP30, 0_SLC9A2, 0_TXNRD1, 0_VEGFA, 0_WNK4]

BEST SUMS WITH SIZE 100
Number of solutions = 100
Features in hall of fame by prevalence:
59 features: [0_STC2, 0_NTN1, 0_HNF1B, 0_SQSTM1, 0_EFNB2, 0_ENPP3, 0_NLGN1, 0_NOL3, 0_LDB2, 0_PLXNB1, 0_AKR1C3, 0_FZD1, 0_KRT7, 0_SCARB1, 0_SIRPA, 0_BAALC, 0_TBC1D1, 0_DAAM2, 0_DOK4, 0_METTL7B, 0_SAP30, 0_SLC15A4, 0_TCTN1, 0_CFB, 0_FGF9, 0_HUNK, 0_NEDD4L, 0_PXK, 0_SERPINA5, 0_SLC9A2, 0_TMEM176A, 0_TXNRD1, 0_VEGFA, 0_ADCY4, 0_ANKRD46, 0_ARG2, 0_ASRGL1, 0_ATP6V1A, 0_CNIH4, 0_DYNC2LI1, 0_FAIM, 0_FAM13C, 0_GRPEL2, 0_HCCS, 0_KATNB1, 0_LIMS3, 0_MCC, 0_MECOM, 0_OCIAD2, 0_OGDHL, 0_PCDHGC3, 0_PDE10A, 0_PDZK1, 0_PEG3, 0_PHKA2, 0_PLD2, 0_REC8, 0_WIPI1, 0_WNK4]

SAVING FEATURES AND FITNESSES FOR EACH SELECTED INDIVIDUAL TO FILES.
