
OPTIMIZING ON FOLD NUMBER 4
Number of workers = 8

COMPUTING LOCAL ACTIVE FEATURES
Existing features: 5937
Applying union strategy for feature selection using composite feature selector with
categorical: feature selector any na and anova
survival: feature selector Cox

Computing active features for outcome type
Features selected for this outcome: 5882
Features active in total: 5882
Computing feature importance
Running optimizer

CREATING INNER FOLDS

ASSIGNING STRATA FOR MULTI-OUTCOME DATA KIDNEY_IHC_DET
Assigning strata for outcome named type of type categorical
Counts:
ChRCC: 54
PRCC T1: 107
PRCC T2: 46
ccRCC: 323
normal: 86

RUNNING GENETIC ALGORITHM
Generations completed = 35
Generations completed = 73
Generations completed = 112
Generations completed = 152
Generations completed = 192
Generations completed = 232
Generations completed = 272
Generations completed = 311
Generations completed = 351
Generations completed = 391
Generations completed = 433
Generations completed = 474
   	     	         	        	            type naive Bayes balanced accuracy           	                 root leanness                  
   	     	         	        	---------------------------------------------------------	------------------------------------------------
gen	evals	gen_feats	explored	min     	avg     	max     	std      	min     	avg     	max	std     
(0.9436309879153907, 0.31622776601683794) 9 features: [0_AKR1C3, 0_CSNK1E, 0_DAAM2, 0_FKBP4, 0_KRT19, 0_OXNAD1, 0_RANBP3L, 0_SPOCK2, 0_STC2]
(0.937423689666422, 0.3333333333333333) 8 features: [0_AKR1C3, 0_CSNK1E, 0_DAAM2, 0_GPR143, 0_KRT19, 0_RANBP3L, 0_SPOCK2, 0_STC2]
(0.92814712338051, 0.3535533905932738) 7 features: [0_AKR1C3, 0_CSNK1E, 0_DAAM2, 0_DDB2, 0_GPR143, 0_KRT19, 0_STC2]
(0.9158625723815556, 0.3779644730092272) 6 features: [0_AKR1C3, 0_AMFR, 0_DAAM2, 0_FKBP4, 0_KRT19, 0_STC2]
(0.9082176104341132, 0.408248290463863) 5 features: [0_AKR1C3, 0_DYNC2LI1, 0_KRT19, 0_RANBP3L, 0_STC2]
(0.8843424854930838, 0.4472135954999579) 4 features: [0_AKR1C3, 0_CSNK1E, 0_MECOM, 0_STC2]
(0.8550100276429266, 0.5) [0_SPOCK2, 0_STC2, 0_TPK1]
(0.7867287012672339, 0.5773502691896257) [0_PHKA2, 0_TPK1]
(0.6760570862473598, 0.7071067811865476) [0_PLCG2]
(0.2, 1.0) []
Features in hall of fame by prevalence:
31 features: [0_AKR1C3, 0_STC2, 0_KRT19, 0_CSNK1E, 0_DAAM2, 0_DYNC2LI1, 0_PNCK, 0_RANBP3L, 0_SPOCK2, 0_BBC3, 0_CPNE5, 0_FKBP4, 0_GSTA4, 0_KIAA1522, 0_TUBGCP6, 0_TWF1, 0_VIPR2, 0_GPR143, 0_LRRC61, 0_OXNAD1, 0_POF1B, 0_TPK1, 0_AMFR, 0_CD9, 0_CDH11, 0_DDB2, 0_HUNK, 0_MECOM, 0_MSTO1, 0_PHKA2, 0_PLCG2]

LAST POPULATION
Number of solutions = 500
Features in hall of fame by prevalence:
290 features: [0_AKR1C3, 0_STC2, 0_DAAM2, 0_CSNK1E, 0_KRT19, 0_PNCK, 0_RANBP3L, 0_SPOCK2, 0_GSTA4, 0_VIPR2, 0_LRRC61, 0_BBC3, 0_CPNE5, 0_DYNC2LI1, 0_KIAA1522, 0_TUBGCP6, 0_POF1B, 0_TWF1, 0_GPR143, 0_AMFR, 0_FKBP4, 0_TEK, 0_TPK1, 0_CD9, 0_HUNK, 0_KIF9, 0_NDUFA4L2, 0_GRINA, 0_DDB2, 0_UAP1, 0_PTPN12, 0_FAIM, 0_MSRA, 0_SDR16C5, 0_ADAMTSL4, 0_UPK1B, 0_NEK9, 0_SERPINH1, 0_AP2A2, 0_GABARAPL1, 0_NOL3, 0_TRABD, 0_DNAJA1, 0_GRPEL1, 0_OXNAD1, 0_FLT4, 0_MSTO1, 0_SLC16A1, 0_ACAT2, 0_RELL1, 0_REP15, 0_TF, 0_TREM1, 0_ANGPTL1, 0_APIP, 0_DCAF12L2, 0_LPCAT1, 0_RALA, 0_SORBS1, 0_ALAS1, 0_NDRG1, 0_PLCG2, 0_SLC27A2, 0_TP53RK, 0_DDX18, 0_FIGN, 0_INF2, 0_ISCU, 0_KCNJ1, 0_PHKA2, 0_SAP30, 0_TMEM18, 0_CDC37L1, 0_CTSZ, 0_GPD1, 0_HKDC1, 0_LRIG3, 0_MECOM, 0_RPL37A, 0_SLC25A10, 0_TMEM45B, 0_TMTC1, 0_TSPYL1, 0_CASP2, 0_CMTM1, 0_DFFB, 0_ENAH, 0_FLRT3, 0_GALNT12, 0_GMIP, 0_HAUS5, 0_KIF21A, 0_LIMK2, 0_MGAM, 0_MSH2, 0_MYOF, 0_NEDD4L, 0_NRG2, 0_PRKX, 0_PXK, 0_RIT1, 0_RNF149, 0_UBE2G1, 0_UQCRH, 0_ACAP1, 0_AHCY, 0_AK3, 0_API5, 0_ARL5A, 0_ATP6V1A, 0_C19orf53, 0_CBX1, 0_CDK18, 0_CECR2, 0_CMTM8, 0_CRTC3, 0_CSPG4, 0_DDTL, 0_DNAJA3, 0_DPY19L4, 0_EBPL, 0_EFNB2, 0_GBP1, 0_HMGXB4, 0_IDI1, 0_INTS8, 0_ITPKC, 0_KCTD16, 0_LGI4, 0_LIMA1, 0_METTL4, 0_NUDCD3, 0_NUDT17, 0_PCDHGA2, 0_PCK2, 0_PDE10A, 0_PDIA5, 0_PFKM, 0_PGP, 0_RNF14, 0_SACM1L, 0_SEPHS2, 0_SLC25A5, 0_SRPX2, 0_TAF7, 0_TMEM70, 0_TSHR, 0_TUBG2, 0_ZDHHC17, 0_ABCD3, 0_ABHD3, 0_ADAL, 0_ADCY9, 0_ANGPTL4, 0_ANO10, 0_APOD, 0_APOL2, 0_APOO, 0_ARHGEF12, 0_ATG3, 0_ATP2A3, 0_B4GALNT3, 0_BANF1, 0_BCAR1, 0_BDH1, 0_C15orf40, 0_C1orf54, 0_C6orf132, 0_C9orf40, 0_CA9, 0_CAV1, 0_CBWD6, 0_CCRL2, 0_CCT6B, 0_CDC37, 0_CDCP1, 0_CDH11, 0_CDV3, 0_CEMP1, 0_CHST10, 0_CLK3, 0_CNDP2, 0_COG3, 0_COL9A3, 0_COX17, 0_CP, 0_CTAGE1, 0_DPM2, 0_DUS4L, 0_DVL3, 0_DYRK2, 0_EEF2, 0_EHBP1L1, 0_EIF2B1, 0_EIF3L, 0_ERGIC2, 0_F2RL1, 0_FAM81A, 0_FGD1, 0_FIBP, 0_GART, 0_GLRX5, 0_GRPEL2, 0_GTPBP10, 0_GYS1, 0_H6PD, 0_HLA-DRB1, 0_HP1BP3, 0_ICA1, 0_KCNQ5, 0_KLF16, 0_KLHDC8B, 0_KLHL32, 0_LDHD, 0_LIMD1, 0_LRRC3B, 0_MAPT, 0_MAZ, 0_MED1, 0_MORC2, 0_MORF4L2, 0_MPST, 0_MTOR, 0_MXI1, 0_NCL, 0_NDUFB4, 0_NECAP2, 0_NEURL1B, 0_NFRKB, 0_NFS1, 0_NNMT, 0_NOL7, 0_NPEPL1, 0_NPTN, 0_NR3C2, 0_NTN1, 0_NUDT4, 0_PAPOLA, 0_PDGFA, 0_PFDN1, 0_PGRMC2, 0_PHGDH, 0_POFUT1, 0_PPP1R10, 0_PPP2CB, 0_PUF60, 0_RAF1, 0_RBM28, 0_RING1, 0_RIOK1, 0_RPL10, 0_RPL13A, 0_SDHAF2, 0_SFRP1, 0_SFXN4, 0_SLC29A2, 0_SLC29A3, 0_SMOX, 0_SMTN, 0_SNX8, 0_SOX30, 0_SQSTM1, 0_STARD13, 0_STRBP, 0_SUN1, 0_SYNC, 0_TAP2, 0_TBC1D22A, 0_TGFA, 0_TMEM116, 0_TMEM229B, 0_TOP2A, 0_TOR1B, 0_TP53I3, 0_TRAPPC4, 0_TREX1, 0_TRIM11, 0_TRIM17, 0_TXN2, 0_TXNDC5, 0_UBA7, 0_UBE2Z, 0_UBXN2A, 0_UNC5B, 0_UQCRFS1, 0_VIM, 0_VKORC1, 0_ZDHHC14, 0_ZNF707, 0_ZNF800]

BEST SUMS WITH SIZE 50
Number of solutions = 50
Features in hall of fame by prevalence:
35 features: [0_AKR1C3, 0_TPK1, 0_STC2, 0_NDUFA4L2, 0_PHKA2, 0_TEK, 0_RANBP3L, 0_DAAM2, 0_SPOCK2, 0_PLCG2, 0_IDI1, 0_LPCAT1, 0_MECOM, 0_PNCK, 0_SAP30, 0_UPK1B, 0_AMFR, 0_ANGPTL4, 0_ANXA9, 0_BBC3, 0_CA9, 0_CAV1, 0_CDK18, 0_CSNK1E, 0_CSPG4, 0_DDB2, 0_EFNB2, 0_FLRT3, 0_KCNJ1, 0_LGI4, 0_PFKM, 0_PXK, 0_SACM1L, 0_SQSTM1, 0_TMEM45B]

BEST SUMS WITH SIZE 100
Number of solutions = 100
Features in hall of fame by prevalence:
59 features: [0_AKR1C3, 0_STC2, 0_TPK1, 0_NDUFA4L2, 0_DAAM2, 0_TEK, 0_RANBP3L, 0_PHKA2, 0_UPK1B, 0_SPOCK2, 0_PLCG2, 0_PNCK, 0_CSNK1E, 0_LPCAT1, 0_AMFR, 0_KCNJ1, 0_KRT19, 0_MECOM, 0_PXK, 0_TMTC1, 0_CSPG4, 0_DDB2, 0_IDI1, 0_SAP30, 0_SEPHS2, 0_ACD, 0_ANGPTL4, 0_ANK2, 0_ANO10, 0_ANXA9, 0_ATP6V1A, 0_B3GNTL1, 0_BBC3, 0_CA9, 0_CAND2, 0_CAV1, 0_CDK18, 0_CSNK1D, 0_EFNB2, 0_FAM81A, 0_FLRT3, 0_GGT6, 0_GPR143, 0_ICA1, 0_KLHL5, 0_LGI4, 0_NEDD4L, 0_OXNAD1, 0_PDIA5, 0_PEG3, 0_PFKM, 0_PRAM1, 0_PTPN12, 0_SACM1L, 0_SLC16A3, 0_SLC25A5, 0_SQSTM1, 0_TMEM45B, 0_VEGFA]
