
OPTIMIZING ON FOLD NUMBER 3
Number of workers = 8

COMPUTING LOCAL ACTIVE FEATURES
Existing features: 5937
Applying union strategy for feature selection using composite feature selector with
categorical: feature selector any na and anova
survival: feature selector Cox

Computing active features for outcome type
Features selected for this outcome: 5902
Features active in total: 5902
Computing feature importance
Running optimizer

CREATING INNER FOLDS

ASSIGNING STRATA FOR MULTI-OUTCOME DATA KIDNEY_IHC_DET
Assigning strata for outcome named type of type categorical
Counts:
ChRCC: 54
PRCC T1: 107
PRCC T2: 46
ccRCC: 323
normal: 86

RUNNING GENETIC ALGORITHM
Generations completed = 22
Generations completed = 43
Generations completed = 64
Generations completed = 86
Generations completed = 108
Generations completed = 129
Generations completed = 149
Generations completed = 169
Generations completed = 190
Generations completed = 210
Generations completed = 230
Generations completed = 250
Generations completed = 270
Generations completed = 291
Generations completed = 311
Generations completed = 331
Generations completed = 351
Generations completed = 371
Generations completed = 391
Generations completed = 413
Generations completed = 436
Generations completed = 459
Generations completed = 486
   	     	         	        	   type random forest (msl4) balanced accuracy   	                 root leanness                  
   	     	         	        	-------------------------------------------------	------------------------------------------------
gen	evals	gen_feats	explored	min	avg     	max     	std                  	min     	avg     	max	std     
(0.9481415865319427, 0.30151134457776363) 10 features: [0_ANGPTL4, 0_BET1L, 0_EFNB2, 0_EMCN, 0_GRPEL2, 0_HSPBAP1, 0_PCDHGA2, 0_STC2, 0_TCTN1, 0_VTI1B]
(0.9450534109935436, 0.31622776601683794) 9 features: [0_ANGPTL4, 0_DNAJC25, 0_EFNB2, 0_EMCN, 0_GRPEL2, 0_HSPBAP1, 0_STC2, 0_TCTN1, 0_TMEM132E]
(0.9413746346266532, 0.3333333333333333) 8 features: [0_CA9, 0_EFNB2, 0_FLCN, 0_GRPEL2, 0_HSPBAP1, 0_NDUFA4L2, 0_STC2, 0_TCTN1]
(0.9338749587985147, 0.3535533905932738) 7 features: [0_CFB, 0_EFNB2, 0_EMCN, 0_GRPEL2, 0_STC2, 0_STRBP, 0_TCTN1]
(0.9273181360533134, 0.3779644730092272) 6 features: [0_ALDH9A1, 0_ANGPTL4, 0_ANXA3, 0_EFNB2, 0_TCTN1, 0_VIPR2]
(0.9193031073386522, 0.408248290463863) 5 features: [0_CFB, 0_EFNB2, 0_STC2, 0_TCTN1, 0_TMEM132E]
(0.9040995391933926, 0.4472135954999579) 4 features: [0_CFB, 0_EFNB2, 0_EMCN, 0_STC2]
(0.8818827257860875, 0.5) [0_CA9, 0_PLCG2, 0_SQSTM1]
(0.8281034117432059, 0.5773502691896257) [0_NTN1, 0_STC2]
(0.6654899767438729, 0.7071067811865476) [0_PLCG2]
(0.2, 1.0) []
Features in hall of fame by prevalence:
39 features: [0_EFNB2, 0_STC2, 0_TCTN1, 0_ANGPTL4, 0_GRPEL2, 0_HSPBAP1, 0_TMEM132E, 0_EMCN, 0_LZTS1, 0_NELL1, 0_VTI1B, 0_ATP1B3, 0_CFB, 0_CA9, 0_PLCG2, 0_ALDH9A1, 0_ANXA3, 0_BET1L, 0_CDK17, 0_DDX60, 0_DNAJC25, 0_ENPP3, 0_ETV5, 0_FLCN, 0_GSTK1, 0_JMJD1C, 0_LTBP2, 0_MST1, 0_NDUFA4L2, 0_NTN1, 0_OCLN, 0_PCDHGA2, 0_SCARB2, 0_SETD1A, 0_SQSTM1, 0_STRBP, 0_TM2D1, 0_VIPR2, 0_ZNF304]

LAST POPULATION
Number of solutions = 500
Features in hall of fame by prevalence:
352 features: [0_EFNB2, 0_TCTN1, 0_STC2, 0_GRPEL2, 0_ANGPTL4, 0_HSPBAP1, 0_EMCN, 0_TMEM132E, 0_NELL1, 0_NDUFA4L2, 0_VTI1B, 0_LZTS1, 0_ATP1B3, 0_CFB, 0_ALDH9A1, 0_LTBP2, 0_NSUN6, 0_PLCG2, 0_ETV5, 0_SQSTM1, 0_EVI5L, 0_LDB2, 0_NTN1, 0_POR, 0_GSTK1, 0_RICTOR, 0_CA9, 0_ENPP3, 0_FAM8A1, 0_MRPL38, 0_SLC10A3, 0_ST8SIA5, 0_MYO19, 0_STRBP, 0_AMBP, 0_ANXA3, 0_GIMAP8, 0_PCDHGA2, 0_RRP15, 0_SPATA18, 0_FZD7, 0_SNX10, 0_TEK, 0_TMOD1, 0_PLEK2, 0_WNK4, 0_ZNF133, 0_CADM4, 0_CASP9, 0_DACT2, 0_DDX60, 0_EFCAB2, 0_GGA1, 0_MAEA, 0_MCM3, 0_MST1, 0_NOL11, 0_OCLN, 0_PSMD7, 0_RAPGEF6, 0_SAMD4B, 0_TCF4, 0_AKR1C3, 0_ARHGAP23, 0_ATP6V1A, 0_BDH1, 0_CAD, 0_CDK17, 0_CRP, 0_DPP3, 0_EAPP, 0_FOXS1, 0_FZD4, 0_HGSNAT, 0_LCA5, 0_LDLRAD2, 0_MAX, 0_NDUFA12, 0_NR3C2, 0_PATZ1, 0_PDZK1IP1, 0_PI4K2B, 0_PYGL, 0_RAF1, 0_SRP19, 0_UBE2G1, 0_WWTR1, 0_ACY1, 0_ADRB1, 0_ANPEP, 0_ARHGAP18, 0_ASRGL1, 0_ATP6V1H, 0_B3GNT3, 0_CAV2, 0_CHD9, 0_CREB3L4, 0_DAXX, 0_DEPDC1, 0_EBPL, 0_EDAR, 0_FAM114A2, 0_FAM13C, 0_FLCN, 0_FZD1, 0_GBP1, 0_GFRA3, 0_HAT1, 0_KIF13B, 0_KLHDC2, 0_LARS2, 0_LPCAT1, 0_MEF2D, 0_MEPCE, 0_NBR1, 0_NDUFAB1, 0_NOL3, 0_NPTN, 0_PCTP, 0_PIH1D1, 0_POLD3, 0_PPIE, 0_PSMD9, 0_RABGAP1, 0_REN, 0_RUFY1, 0_S100A10, 0_SCARB1, 0_SEC16A, 0_SEZ6L2, 0_SLC16A3, 0_SLC27A4, 0_SNX14, 0_TLCD1, 0_TNS1, 0_UBR4, 0_VIPR2, 0_VPS18, 0_ZFAND3, 0_ZNF22, 0_ACAD11, 0_ACLY, 0_ACTR3B, 0_AK7, 0_ANKRD13A, 0_APOO, 0_ASPA, 0_ATL1, 0_ATP10D, 0_ATP11C, 0_AZIN1, 0_BCHE, 0_BCL2, 0_BCL7B, 0_BDKRB1, 0_BET1L, 0_BHMT2, 0_BIRC2, 0_BNIP3L, 0_C16orf46, 0_C4orf3, 0_CA12, 0_CACNB4, 0_CD276, 0_CD44, 0_CDC42SE2, 0_CDK19, 0_CENPB, 0_CEP350, 0_CFI, 0_CIC, 0_CLDN1, 0_CLK3, 0_CPSF2, 0_CPVL, 0_CRTC1, 0_CRYZ, 0_CTDP1, 0_CUL2, 0_DDX58, 0_DENND5B, 0_DHRS7, 0_DMP1, 0_DNAJB9, 0_DNAJC19, 0_DNAJC25, 0_DNAL4, 0_DOK4, 0_DPYSL2, 0_DVL1, 0_DYNC2LI1, 0_DZIP3, 0_EDN1, 0_ELAC1, 0_ELMOD3, 0_ENPP4, 0_ENY2, 0_EPHA3, 0_EPHB2, 0_ETFA, 0_EVPL, 0_EZH1, 0_FABP7, 0_FGF9, 0_FIGN, 0_FKBP8, 0_FLRT3, 0_FZR1, 0_GAB2, 0_GAPDH, 0_GGPS1, 0_GGT7, 0_GHITM, 0_GLMN, 0_GMPR, 0_GMPR2, 0_GOLGA3, 0_GPSM1, 0_GRK5, 0_GSTA2, 0_GSTA4, 0_HBD, 0_HIBADH, 0_HMGB2, 0_HPCA, 0_HSD17B8, 0_HSPA12A, 0_HTR3B, 0_IDH2, 0_ILF2, 0_INTS1, 0_IRF2BP1, 0_ITPKC, 0_JKAMP, 0_JMJD1C, 0_KLHDC8B, 0_KRBA1, 0_L2HGDH, 0_LBP, 0_LMO4, 0_MAGOHB, 0_MARK4, 0_MMS19, 0_MYCBP, 0_MYNN, 0_MYO3B, 0_NDUFB1, 0_NFRKB, 0_NIPAL3, 0_NLGN1, 0_NPHP1, 0_NRP1, 0_NSFL1C, 0_NSMCE2, 0_NUCKS1, 0_NUS1, 0_OGDHL, 0_ORM2, 0_OXA1L, 0_OXNAD1, 0_P4HA1, 0_PACSIN3, 0_PARK7, 0_PCDH10, 0_PCDHGA11, 0_PCDHGB3, 0_PCIF1, 0_PDCD1, 0_PDPK1, 0_PFDN6, 0_PGRMC2, 0_PHLDB1, 0_POGZ, 0_POLR2H, 0_PPIG, 0_PPP2R2B, 0_PSMA7, 0_PSMB1, 0_PTPN11, 0_PTTG2, 0_PXDN, 0_PXK, 0_RAB34, 0_RADIL, 0_RALA, 0_RALY, 0_RAPGEF3, 0_RCBTB2, 0_RDX, 0_RELA, 0_RFX7, 0_RGMA, 0_RIF1, 0_RIPK1, 0_RIT1, 0_RNASEL, 0_RNF149, 0_RPS5, 0_RPSA, 0_RRAGC, 0_RRP1B, 0_SDHAF2, 0_SF3B3, 0_SHPK, 0_SIRT1, 0_SKP1, 0_SLC17A4, 0_SLC30A5, 0_SLC35E1, 0_SLC36A1, 0_SLC47A1, 0_SLC7A6OS, 0_SNX21, 0_SPOCK2, 0_SPPL2A, 0_SREBF2, 0_SS18L1, 0_ST8SIA2, 0_STAT6, 0_STIP1, 0_SUCLG1, 0_SYNGR3, 0_TIGD1, 0_TJP2, 0_TM2D1, 0_TM9SF2, 0_TMEM14A, 0_TMPRSS2, 0_TOE1, 0_TPD52L1, 0_TPK1, 0_TPX2, 0_TTC21B, 0_TTLL12, 0_UAP1, 0_UBA5, 0_ULK3, 0_USP9X, 0_VPS37B, 0_XRCC4, 0_XYLT1, 0_ZBTB20, 0_ZC3H12C, 0_ZDHHC17, 0_ZFP36, 0_ZNF282, 0_ZNF609, 0_ZNF689, 0_ZNF787, 0_ZNF81, 0_ZNHIT3, 0_ZSCAN2]

BEST SUMS WITH SIZE 50
Number of solutions = 50
Features in hall of fame by prevalence:
29 features: [0_PLCG2, 0_STC2, 0_SQSTM1, 0_EFNB2, 0_TCTN1, 0_LDB2, 0_NTN1, 0_CA9, 0_NDUFA4L2, 0_ST8SIA5, 0_TEK, 0_AKR1C3, 0_ANGPTL4, 0_ATP6V1A, 0_TCF4, 0_ALDH9A1, 0_ATP6V1H, 0_BHMT2, 0_CFB, 0_DOK4, 0_FAM13C, 0_NOL3, 0_NPTN, 0_NR3C2, 0_NRP1, 0_PYGL, 0_SCARB1, 0_SUCLG1, 0_VTI1B]

BEST SUMS WITH SIZE 100
Number of solutions = 100
Features in hall of fame by prevalence:
48 features: [0_PLCG2, 0_STC2, 0_EFNB2, 0_SQSTM1, 0_LDB2, 0_NTN1, 0_TCTN1, 0_NDUFA4L2, 0_ANGPTL4, 0_ST8SIA5, 0_CA9, 0_TCF4, 0_EMCN, 0_AKR1C3, 0_ALDH9A1, 0_TEK, 0_UBA5, 0_ATP6V1A, 0_CFB, 0_FAM13C, 0_FZD1, 0_GIMAP8, 0_NOL3, 0_NPTN, 0_NR3C2, 0_PYGL, 0_ASRGL1, 0_ATP6V1H, 0_BHMT2, 0_DACT2, 0_DOK4, 0_ENPP3, 0_LARS2, 0_LPCAT1, 0_LZTS1, 0_MRPL38, 0_NLGN1, 0_NRP1, 0_PDHA1, 0_SCARB1, 0_SLC27A4, 0_SPOCK2, 0_SUCLG1, 0_TJP2, 0_UBL4A, 0_VPS18, 0_VTI1B, 0_ZNF521]
