
OPTIMIZING ON FOLD NUMBER 6
Number of workers = 8

COMPUTING LOCAL ACTIVE FEATURES
Existing features: 5937
Applying union strategy for feature selection using composite feature selector with
categorical: feature selector any na and anova
survival: feature selector Cox

Computing active features for outcome type
Features selected for this outcome: 5891
Features active in total: 5891
Computing feature importance
Running optimizer

CREATING INNER FOLDS

ASSIGNING STRATA FOR MULTI-OUTCOME DATA KIDNEY_IHC_DET
Assigning strata for outcome named type of type categorical
Counts:
ChRCC: 54
PRCC T1: 107
PRCC T2: 46
ccRCC: 323
normal: 86

RUNNING GENETIC ALGORITHM
Generations completed = 21
Generations completed = 41
Generations completed = 61
Generations completed = 81
Generations completed = 101
Generations completed = 121
Generations completed = 141
Generations completed = 160
Generations completed = 180
Generations completed = 200
Generations completed = 220
Generations completed = 240
Generations completed = 259
Generations completed = 278
Generations completed = 297
Generations completed = 316
Generations completed = 334
Generations completed = 352
Generations completed = 371
Generations completed = 393
Generations completed = 415
Generations completed = 437
Generations completed = 462
Generations completed = 492
   	     	         	        	   type random forest (msl4) balanced accuracy   	                 root leanness                  
   	     	         	        	-------------------------------------------------	------------------------------------------------
gen	evals	gen_feats	explored	min	avg     	max     	std                  	min     	avg     	max	std     
(0.9512491355033266, 0.19611613513818404) 25 features: [0_BCL7B, 0_C1orf43, 0_CPNE5, 0_CTNNB1, 0_EFNB2, 0_EIF2B5, 0_G6PD, 0_HPCA, 0_HPCAL1, 0_KPNA4, 0_LDB2, 0_LGI4, 0_MGAT1, 0_NECAB3, 0_NFAT5, 0_NLGN1, 0_PDIA5, 0_RANBP3L, 0_SRPK1, 0_SRPRB, 0_TBC1D9B, 0_THEM4, 0_TMEM59L, 0_UGGT1, 0_UPK1B]
(0.9510960496902235, 0.21320071635561044) 21 features: [0_C1orf43, 0_CHP2, 0_CPNE5, 0_EFNB2, 0_HNRNPM, 0_HPCA, 0_HPCAL1, 0_IFNG, 0_LDB2, 0_LGI4, 0_MAP7D3, 0_NECAB3, 0_NFAT5, 0_NLGN1, 0_PDIA5, 0_RANBP3L, 0_SRPRB, 0_THEM4, 0_TNFRSF1B, 0_TRAPPC2L, 0_UPK1B]
(0.9498576595973443, 0.30151134457776363) 10 features: [0_EFNB2, 0_HPCA, 0_LDB2, 0_LGI4, 0_NECAB3, 0_NLGN1, 0_PDIA5, 0_PHACTR4, 0_RANBP3L, 0_THEM4]
(0.9393044222841125, 0.31622776601683794) 9 features: [0_C1orf43, 0_FBP1, 0_HPCAL1, 0_LDB2, 0_LGI4, 0_NECAB3, 0_NLGN1, 0_RANBP3L, 0_UPK1B]
(0.9392753621346351, 0.3333333333333333) 8 features: [0_CDAN1, 0_EFNB2, 0_HPCA, 0_HPCAL1, 0_LDB2, 0_NECAB3, 0_NLGN1, 0_THEM4]
(0.9326329018245005, 0.3535533905932738) 7 features: [0_C1orf43, 0_HPCAL1, 0_LDB2, 0_NECAB3, 0_NLGN1, 0_UPK1B, 0_ZNF436]
(0.9219150049589796, 0.3779644730092272) 6 features: [0_AKR1C3, 0_C1orf43, 0_LDB2, 0_NECAB3, 0_PTPN3, 0_RANBP3L]
(0.9114152892005091, 0.408248290463863) 5 features: [0_C1orf43, 0_CTBP2, 0_LDB2, 0_NECAB3, 0_RANBP3L]
(0.897148661467081, 0.4472135954999579) 4 features: [0_EFNB2, 0_LDB2, 0_RANBP3L, 0_UPK1B]
(0.8748607329304713, 0.5) [0_LDB2, 0_RANBP3L, 0_SYNGR3]
(0.7974749115998675, 0.5773502691896257) [0_AKR1C3, 0_LGI4]
(0.6969561134205765, 0.7071067811865476) [0_PLCG2]
(0.2, 1.0) []
Features in hall of fame by prevalence:
47 features: [0_LDB2, 0_NECAB3, 0_C1orf43, 0_NLGN1, 0_RANBP3L, 0_EFNB2, 0_HPCAL1, 0_LGI4, 0_UPK1B, 0_HPCA, 0_THEM4, 0_PDIA5, 0_CPNE5, 0_NFAT5, 0_SRPRB, 0_CHP2, 0_CTNNB1, 0_G6PD, 0_TBC1D9B, 0_TMEM59L, 0_TRAPPC2L, 0_AKR1C3, 0_BCL7B, 0_EFCAB2, 0_EIF2B5, 0_IFNG, 0_KPNA4, 0_MGAT1, 0_TNFRSF1B, 0_UGGT1, 0_CDAN1, 0_CTBP2, 0_EIF4A3, 0_FAM193B, 0_FBP1, 0_HNRNPM, 0_MAP7D3, 0_MARK3, 0_PHACTR4, 0_PHAX, 0_PLCG2, 0_PTPN3, 0_SRPK1, 0_SYNGR3, 0_TBC1D25, 0_UBA7, 0_ZNF436]

LAST POPULATION
Number of solutions = 500
Features in hall of fame by prevalence:
394 features: [0_LDB2, 0_NECAB3, 0_RANBP3L, 0_NLGN1, 0_LGI4, 0_EFNB2, 0_HPCAL1, 0_THEM4, 0_C1orf43, 0_HPCA, 0_UPK1B, 0_PDIA5, 0_TBC1D9B, 0_CPNE5, 0_AKR1C3, 0_G6PD, 0_NDUFA4L2, 0_SQSTM1, 0_CHP2, 0_TRAPPC2L, 0_KPNA4, 0_MARK3, 0_ZNF763, 0_MGAT1, 0_CDK18, 0_EFCAB2, 0_NFAT5, 0_CTNNB1, 0_SRPRB, 0_TNFRSF1B, 0_UBA7, 0_UGGT1, 0_GLMN, 0_TMEM59L, 0_BCL7B, 0_CACNA1H, 0_EIF2B5, 0_LTBP2, 0_PYGL, 0_CTBP2, 0_IFNG, 0_XPA, 0_ADPGK, 0_GCH1, 0_KCNQ5, 0_PLCG2, 0_RBMXL1, 0_ZSCAN29, 0_IQGAP1, 0_SAP30, 0_PTPN3, 0_S1PR1, 0_SSX2IP, 0_UCHL3, 0_STC2, 0_SYNGR3, 0_TEK, 0_VIM, 0_ZKSCAN4, 0_ARHGAP21, 0_ATP2B2, 0_CSDE1, 0_DERL1, 0_FLRT3, 0_FUT11, 0_LIPT2, 0_MKKS, 0_NR3C2, 0_PLXNA2, 0_SLC9A2, 0_TMEM181, 0_TMPRSS2, 0_AP4B1, 0_EP300, 0_EPHB2, 0_ERBB4, 0_FBXO21, 0_FZD1, 0_HIRA, 0_KHDRBS1, 0_LYSMD2, 0_RAI1, 0_SOX4, 0_TBC1D1, 0_THUMPD3, 0_TRAPPC2, 0_TTLL11, 0_USP16, 0_ABHD10, 0_ABHD14A, 0_APCS, 0_CA9, 0_CCDC68, 0_CLCN7, 0_DTX4, 0_EEF1D, 0_FANCC, 0_GSTZ1, 0_HNRNPA1, 0_HNRNPM, 0_HUNK, 0_KCNS3, 0_LMO4, 0_MAP7D3, 0_PAK1, 0_PSTK, 0_RPL41, 0_RPS25, 0_SPRY4, 0_SRPK1, 0_STARD7, 0_TPD52, 0_ZNF830, 0_ABCB6, 0_ADAL, 0_ALG5, 0_AP3B1, 0_ARHGAP1, 0_ATP6V1B1, 0_ATP8A1, 0_BBC3, 0_BTN3A3, 0_CAV2, 0_CBWD2, 0_CDK20, 0_CSPG4, 0_DCLK3, 0_DDB2, 0_DHRS9, 0_DNAJB11, 0_DSC1, 0_FBXO16, 0_FLOT2, 0_GLRX5, 0_IDI1, 0_ILVBL, 0_IMPACT, 0_KISS1R, 0_MAN2A1, 0_MAP3K14, 0_MPEG1, 0_NEIL1, 0_NTN1, 0_NUB1, 0_PHAX, 0_PLA2G15, 0_PLIN2, 0_PRTN3, 0_PTPN7, 0_RABGGTB, 0_RASSF5, 0_RIT1, 0_RPL9, 0_RPS5, 0_SCFD2, 0_SF3B2, 0_SIRPA, 0_SLC39A8, 0_SMG1, 0_SNF8, 0_SPNS1, 0_TNIK, 0_TRAF3IP1, 0_TRIM21, 0_TXNDC9, 0_UQCRFS1, 0_UXT, 0_VPS18, 0_ZNF512B, 0_ABCB8, 0_ABCC3, 0_ABCF1, 0_ACADL, 0_ACOX1, 0_ADAMTS9, 0_ADCY4, 0_ADCY8, 0_AGK, 0_AGPAT1, 0_ANKRA2, 0_ANXA2, 0_ANXA4, 0_AP2A1, 0_ARHGAP24, 0_ARHGAP5, 0_ARHGAP6, 0_ARHGEF11, 0_ATG4B, 0_ATP6V1C2, 0_B3GALT4, 0_BAD, 0_BCL2, 0_BRF1, 0_C2orf88, 0_C7, 0_C9orf40, 0_CA13, 0_CCDC134, 0_CCNA2, 0_CCR6, 0_CD300C, 0_CD63, 0_CD9, 0_CDKN2C, 0_CEACAM7, 0_CISD1, 0_CMTM1, 0_CNST, 0_CNTN5, 0_COPB2, 0_CP, 0_CPT2, 0_CRBN, 0_CSTF1, 0_CX3CL1, 0_CYCS, 0_DAB2, 0_DCTN5, 0_DDX19B, 0_DGKA, 0_DNAJC1, 0_DPY19L3, 0_ECSIT, 0_EDAR, 0_EDF1, 0_EEA1, 0_EEFSEC, 0_EFHC2, 0_EID1, 0_EIF4A3, 0_ENO1, 0_ENO2, 0_ESYT2, 0_ETF1, 0_EWSR1, 0_EXOC4, 0_FAM126A, 0_FAM13C, 0_FAM189A2, 0_FAM193B, 0_FANCL, 0_FBP1, 0_FBXW7, 0_FCAR, 0_FIS1, 0_FKBP5, 0_FKBP7, 0_FLII, 0_FOXP2, 0_GAB2, 0_GFER, 0_GGTLC1, 0_GLIPR2, 0_GLT8D1, 0_GMIP, 0_GRAMD1B, 0_GSTCD, 0_GTF2E1, 0_GTF2H1, 0_HDDC3, 0_HDHD2, 0_HLA-DRB5, 0_HMGN3, 0_HP1BP3, 0_HS3ST5, 0_HSPA1B, 0_HSPA8, 0_IDH2, 0_IGFBP7, 0_IK, 0_IMMP1L, 0_IRF1, 0_ITGA9, 0_ITM2B, 0_JUN, 0_KANK1, 0_KHDRBS3, 0_KIF13B, 0_KLC1, 0_KLHL25, 0_KRTAP27-1, 0_LONP1, 0_LOXL2, 0_MAP3K11, 0_MAP7, 0_MECOM, 0_MKNK1, 0_MLX, 0_MORC2, 0_MTMR1, 0_MYO3B, 0_NAGPA, 0_NAT10, 0_NNT, 0_NOLC1, 0_NPTN, 0_NSD1, 0_NUDT14, 0_OFD1, 0_PAM, 0_PARK7, 0_PCDHB7, 0_PCDHGB7, 0_PEX13, 0_PFAS, 0_PFDN1, 0_PHACTR4, 0_PHF10, 0_PHPT1, 0_PIAS1, 0_PIK3CB, 0_PKLR, 0_PKNOX1, 0_PKP4, 0_PLEKHM1, 0_POLR1A, 0_POM121C, 0_PPA1, 0_PPIG, 0_PPP2CA, 0_PPP2R2A, 0_PRDX1, 0_PRODH, 0_PSMA6, 0_QRSL1, 0_RAB11FIP4, 0_RAB23, 0_RAB2A, 0_RANBP1, 0_RAPGEF6, 0_RNF114, 0_RNF214, 0_RPS14, 0_RPS17, 0_RPS6KA1, 0_RPSA, 0_RPUSD2, 0_RSL1D1, 0_RUFY2, 0_SAR1A, 0_SARDH, 0_SCP2, 0_SDF2L1, 0_SDHA, 0_SDHB, 0_SERPINA3, 0_SERPINH1, 0_SIM2, 0_SKP2, 0_SLC13A1, 0_SLC15A4, 0_SLC25A5, 0_SLC27A4, 0_SLC30A9, 0_SLC39A7, 0_SOCS3, 0_SPATA5, 0_ST3GAL1, 0_STC1, 0_STRAP, 0_SUPT3H, 0_TBC1D25, 0_TCIRG1, 0_TEKT3, 0_TFPT, 0_TIMM10, 0_TLR3, 0_TMEM176A, 0_TNC, 0_TOMM22, 0_TPST1, 0_TRIP4, 0_TSHZ3, 0_TSNAX, 0_TSR1, 0_TTC4, 0_UBA52, 0_UBXN4, 0_UBXN7, 0_UFC1, 0_VEGFA, 0_VGLL4, 0_VPS37B, 0_VRK1, 0_VWF, 0_WARS2, 0_WWTR1, 0_XKR9, 0_XRN1, 0_YES1, 0_YIPF5, 0_YWHAZ, 0_ZNF436, 0_ZNF440]

BEST SUMS WITH SIZE 50
Number of solutions = 50
Features in hall of fame by prevalence:
40 features: [0_LDB2, 0_AKR1C3, 0_UPK1B, 0_NDUFA4L2, 0_PLCG2, 0_FZD1, 0_LGI4, 0_RANBP3L, 0_SLC9A2, 0_SYNGR3, 0_TEK, 0_ABCB6, 0_C1orf43, 0_CDK18, 0_NECAB3, 0_NLGN1, 0_S1PR1, 0_STC2, 0_TBC1D1, 0_VIM, 0_ATP6V1B1, 0_CA9, 0_DDB2, 0_EFNB2, 0_FAM13C, 0_FLRT3, 0_HPCA, 0_HPCAL1, 0_IDI1, 0_NR3C2, 0_NTN1, 0_PLIN2, 0_PPP2R2A, 0_RIT1, 0_SAP30, 0_SIRPA, 0_SQSTM1, 0_STC1, 0_TMPRSS2, 0_UQCRFS1]

BEST SUMS WITH SIZE 100
Number of solutions = 100
Features in hall of fame by prevalence:
51 features: [0_LDB2, 0_AKR1C3, 0_UPK1B, 0_NDUFA4L2, 0_PLCG2, 0_CDK18, 0_RANBP3L, 0_SQSTM1, 0_LGI4, 0_TEK, 0_EFNB2, 0_HPCAL1, 0_NR3C2, 0_S1PR1, 0_SYNGR3, 0_BBC3, 0_C1orf43, 0_FZD1, 0_NECAB3, 0_NLGN1, 0_SLC9A2, 0_TBC1D1, 0_FLOT2, 0_NTN1, 0_VIM, 0_ABCB6, 0_ADCY4, 0_ATP6V1B1, 0_GLRX5, 0_HPCA, 0_IDI1, 0_RIT1, 0_SIRPA, 0_STC2, 0_CA9, 0_CHRNB1, 0_DDB2, 0_FAM13C, 0_FAM189A2, 0_FLRT3, 0_GRIN2D, 0_HTR3B, 0_NOL3, 0_PLIN2, 0_PPP2R2A, 0_SAP30, 0_SLC15A4, 0_SLC27A4, 0_STC1, 0_TMPRSS2, 0_UQCRFS1]
